{'ip': '37.209.192.9', 'other': 'REFUSED', 'type': '4'}
{'ip': '156.154.169.58', 'other': 'SERVFAIL', 'type': '4'}
{'ip': '156.154.105.1', 'other': 'REFUSED', 'type': '4'}
{'ip': '213.248.217.2', 'other': 'REFUSED', 'type': '4'}
{'ip': '108.59.162.1', 'other': 'REFUSED', 'type': '4'}
{'ip': '156.154.144.172', 'other': 'SERVFAIL', 'type': '4'}
{'ip': '212.18.248.35', 'other': 'REFUSED', 'type': '4'}
{'ip': '156.154.172.60', 'other': 'SERVFAIL', 'type': '4'}
{'ip': '156.154.159.179', 'other': 'SERVFAIL', 'type': '4'}
{'ip': '193.0.9.106', 'other': 'NXDOMAIN', 'type': '1'}
{'ip': '156.154.174.70', 'other': 'SERVFAIL', 'type': '4'}
{'ip': '193.0.9.72', 'other': 'NXDOMAIN', 'type': '1'}
{'ip': '103.49.81.34', 'other': 'REFUSED', 'type': '4'}
{'ip': '65.22.18.9', 'other': 'REFUSED', 'type': '4'}
{'ip': '194.0.24.4', 'other': 'REFUSED', 'type': '4'}
{'ip': '156.154.171.64', 'other': 'SERVFAIL', 'type': '4'}
{'ip': '156.154.170.60', 'other': 'SERVFAIL', 'type': '4'}
{'ip': '156.154.144.177', 'other': 'SERVFAIL', 'type': '4'}
{'ip': '156.154.156.194', 'other': 'SERVFAIL', 'type': '4'}
{'ip': '156.154.173.80', 'other': 'SERVFAIL', 'type': '4'}
{'ip': '156.154.171.63', 'other': 'SERVFAIL', 'type': '4'}
{'ip': '156.154.171.66', 'other': 'SERVFAIL', 'type': '4'}
{'ip': '196.216.168.28', 'other': 'NXDOMAIN', 'type': '1'}
{'ip': '185.24.64.38', 'other': 'REFUSED', 'type': '4'}
{'ip': '212.18.248.30', 'other': 'REFUSED', 'type': '4'}
{'ip': '65.22.131.17', 'other': 'REFUSED', 'type': '4'}
{'ip': '156.154.156.179', 'other': 'SERVFAIL', 'type': '4'}
{'ip': '65.22.211.1', 'other': 'REFUSED', 'type': '4'}
{'ip': '213.248.217.7', 'other': 'REFUSED', 'type': '4'}
{'ip': '156.154.145.172', 'other': 'SERVFAIL', 'type': '4'}
{'ip': '198.32.126.50', 'other': 'NXDOMAIN', 'type': '1'}
{'ip': '156.154.172.64', 'other': 'SERVFAIL', 'type': '4'}
{'ip': '156.154.173.58', 'other': 'SERVFAIL', 'type': '4'}
{'ip': '156.154.171.69', 'other': 'SERVFAIL', 'type': '4'}
{'ip': '65.22.19.9', 'other': 'REFUSED', 'type': '4'}
{'ip': '65.22.205.9', 'other': 'REFUSED', 'type': '4'}
{'ip': '156.154.157.160', 'other': 'SERVFAIL', 'type': '4'}
{'ip': '65.22.59.41', 'other': 'REFUSED', 'type': '4'}
{'ip': '156.154.158.177', 'other': 'SERVFAIL', 'type': '4'}
{'ip': '156.154.144.182', 'other': 'SERVFAIL', 'type': '4'}
{'ip': '212.18.248.46', 'other': 'REFUSED', 'type': '4'}
{'ip': '156.154.158.160', 'other': 'SERVFAIL', 'type': '4'}
{'ip': '156.154.158.178', 'other': 'SERVFAIL', 'type': '4'}
{'ip': '212.18.249.69', 'other': 'REFUSED', 'type': '4'}
{'ip': '65.22.143.1', 'other': 'REFUSED', 'type': '4'}
{'ip': '65.22.27.9', 'other': 'REFUSED', 'type': '4'}
{'ip': '156.154.159.193', 'other': 'SERVFAIL', 'type': '4'}
{'ip': '156.154.158.169', 'other': 'SERVFAIL', 'type': '4'}
{'ip': '156.154.157.153', 'other': 'SERVFAIL', 'type': '4'}
{'ip': '65.22.193.17', 'other': 'REFUSED', 'type': '4'}
{'ip': '65.22.122.17', 'other': 'REFUSED', 'type': '4'}
{'ip': '65.22.77.17', 'other': 'REFUSED', 'type': '4'}
{'ip': '156.154.157.179', 'other': 'SERVFAIL', 'type': '4'}
{'ip': '156.154.156.182', 'other': 'SERVFAIL', 'type': '4'}
{'ip': '80.92.90.160', 'other': 'REFUSED', 'type': '4'}
{'ip': '156.154.144.176', 'other': 'SERVFAIL', 'type': '4'}
{'ip': '43.230.49.36', 'other': 'REFUSED', 'type': '4'}
{'ip': '185.24.64.52', 'other': 'REFUSED', 'type': '4'}
{'ip': '156.154.173.66', 'other': 'SERVFAIL', 'type': '4'}
{'ip': '156.154.157.175', 'other': 'SERVFAIL', 'type': '4'}
{'ip': '156.154.157.178', 'other': 'SERVFAIL', 'type': '4'}
{'ip': '65.22.195.25', 'other': 'REFUSED', 'type': '4'}
{'ip': '199.19.5.10', 'other': 'REFUSED', 'type': '4'}
{'ip': '156.154.145.183', 'other': 'SERVFAIL', 'type': '4'}
{'ip': '196.25.1.1', 'other': 'NXDOMAIN', 'type': '1'}
{'ip': '41.138.85.98', 'other': 'REFUSED', 'type': '4'}
{'ip': '156.154.128.70', 'other': 'REFUSED', 'type': '4'}
{'ip': '156.154.169.63', 'other': 'SERVFAIL', 'type': '4'}
{'ip': '196.45.188.5', 'other': 'NXDOMAIN', 'type': '1'}
{'ip': '65.22.123.17', 'other': 'REFUSED', 'type': '4'}
{'ip': '156.154.171.72', 'other': 'SERVFAIL', 'type': '4'}
{'ip': '41.185.30.170', 'other': 'REFUSED', 'type': '4'}
{'ip': '194.0.41.1', 'other': 'REFUSED', 'type': '4'}
{'ip': '65.22.207.25', 'other': 'REFUSED', 'type': '4'}
{'ip': '43.230.49.26', 'other': 'REFUSED', 'type': '4'}
{'ip': '156.154.173.64', 'other': 'SERVFAIL', 'type': '4'}
{'ip': '130.59.31.30', 'other': 'NXDOMAIN', 'type': '1'}
{'ip': '65.22.201.17', 'other': 'REFUSED', 'type': '4'}
{'ip': '65.22.111.25', 'other': 'REFUSED', 'type': '4'}
{'ip': '156.154.145.200', 'other': 'SERVFAIL', 'type': '4'}
{'ip': '65.22.131.1', 'other': 'REFUSED', 'type': '4'}
{'ip': '213.248.221.37', 'other': 'REFUSED', 'type': '4'}
{'ip': '156.154.157.182', 'other': 'SERVFAIL', 'type': '4'}
{'ip': '185.24.64.22', 'other': 'REFUSED', 'type': '4'}
{'ip': '185.24.64.28', 'other': 'REFUSED', 'type': '4'}
{'ip': '194.169.218.60', 'other': 'REFUSED', 'type': '4'}
{'ip': '156.154.156.200', 'other': 'SERVFAIL', 'type': '4'}
{'ip': '156.154.170.66', 'other': 'SERVFAIL', 'type': '4'}
{'ip': '81.95.224.158', 'other': 'REFUSED', 'type': '4'}
{'ip': '196.216.168.42', 'other': 'NXDOMAIN', 'type': '1'}
{'ip': '156.154.157.181', 'other': 'SERVFAIL', 'type': '4'}
{'ip': '43.230.49.13', 'other': 'REFUSED', 'type': '4'}
{'ip': '83.69.129.4', 'other': 'NXDOMAIN', 'type': '1'}
{'ip': '156.154.172.66', 'other': 'SERVFAIL', 'type': '4'}
{'ip': '156.154.158.154', 'other': 'SERVFAIL', 'type': '4'}
{'ip': '156.154.170.67', 'other': 'SERVFAIL', 'type': '4'}
{'ip': '67.221.178.52', 'other': 'REFUSED', 'type': '4'}
{'ip': '156.154.170.64', 'other': 'SERVFAIL', 'type': '4'}
{'ip': '185.24.64.29', 'other': 'REFUSED', 'type': '4'}
{'ip': '213.248.221.36', 'other': 'REFUSED', 'type': '4'}
{'ip': '156.154.169.72', 'other': 'SERVFAIL', 'type': '4'}
{'ip': '156.154.158.193', 'other': 'SERVFAIL', 'type': '4'}
{'ip': '156.154.169.64', 'other': 'SERVFAIL', 'type': '4'}
{'ip': '156.154.170.68', 'other': 'SERVFAIL', 'type': '4'}
{'ip': '156.154.170.74', 'other': 'SERVFAIL', 'type': '4'}
{'ip': '156.154.172.68', 'other': 'SERVFAIL', 'type': '4'}
{'ip': '103.49.81.35', 'other': 'REFUSED', 'type': '4'}
{'ip': '156.154.156.172', 'other': 'SERVFAIL', 'type': '4'}
{'ip': '156.154.145.194', 'other': 'SERVFAIL', 'type': '4'}
{'ip': '156.154.174.63', 'other': 'SERVFAIL', 'type': '4'}
{'ip': '156.154.169.69', 'other': 'SERVFAIL', 'type': '4'}
{'ip': '156.154.145.193', 'other': 'SERVFAIL', 'type': '4'}
{'ip': '65.22.187.1', 'other': 'REFUSED', 'type': '4'}
{'ip': '156.154.144.191', 'other': 'SERVFAIL', 'type': '4'}
{'ip': '213.248.221.32', 'other': 'REFUSED', 'type': '4'}
{'ip': '156.154.174.72', 'other': 'SERVFAIL', 'type': '4'}
{'ip': '156.154.158.179', 'other': 'SERVFAIL', 'type': '4'}
{'ip': '156.154.158.15', 'other': 'SERVFAIL', 'type': '4'}
{'ip': '156.154.169.68', 'other': 'SERVFAIL', 'type': '4'}
{'ip': '65.22.241.1', 'other': 'REFUSED', 'type': '4'}
{'ip': '65.22.169.9', 'other': 'REFUSED', 'type': '4'}
{'ip': '156.154.145.184', 'other': 'SERVFAIL', 'type': '4'}
{'ip': '156.154.144.193', 'other': 'SERVFAIL', 'type': '4'}
{'ip': '156.154.173.72', 'other': 'SERVFAIL', 'type': '4'}
{'ip': '156.154.172.73', 'other': 'SERVFAIL', 'type': '4'}
{'ip': '156.154.159.200', 'other': 'SERVFAIL', 'type': '4'}
{'ip': '156.154.171.68', 'other': 'SERVFAIL', 'type': '4'}
{'ip': '156.154.159.194', 'other': 'SERVFAIL', 'type': '4'}
{'ip': '156.154.169.66', 'other': 'SERVFAIL', 'type': '4'}
{'ip': '156.154.157.180', 'other': 'SERVFAIL', 'type': '4'}
{'ip': '156.154.144.161', 'other': 'SERVFAIL', 'type': '4'}
{'ip': '65.22.123.9', 'other': 'REFUSED', 'type': '4'}
{'ip': '156.154.169.79', 'other': 'SERVFAIL', 'type': '4'}
{'ip': '156.154.145.15', 'other': 'SERVFAIL', 'type': '4'}
{'ip': '156.154.145.185', 'other': 'SERVFAIL', 'type': '4'}
{'ip': '156.154.156.193', 'other': 'SERVFAIL', 'type': '4'}
{'ip': '65.22.209.25', 'other': 'REFUSED', 'type': '4'}
{'ip': '212.26.18.3', 'other': 'NXDOMAIN', 'type': '1'}
{'ip': '213.248.221.26', 'other': 'REFUSED', 'type': '4'}
{'ip': '196.192.110.15', 'other': 'SERVFAIL', 'type': '1'}
{'ip': '156.154.145.176', 'other': 'SERVFAIL', 'type': '4'}
{'ip': '156.154.144.200', 'other': 'SERVFAIL', 'type': '4'}
{'ip': '194.169.218.42', 'other': 'REFUSED', 'type': '4'}
{'ip': '156.154.159.15', 'other': 'SERVFAIL', 'type': '4'}
{'ip': '156.154.158.189', 'other': 'SERVFAIL', 'type': '4'}
{'ip': '156.154.145.156', 'other': 'SERVFAIL', 'type': '4'}
{'ip': '156.154.156.15', 'other': 'SERVFAIL', 'type': '4'}
{'ip': '213.154.64.11', 'other': 'NXDOMAIN', 'type': '1'}
{'ip': '72.0.49.9', 'other': 'REFUSED', 'type': '4'}
{'ip': '65.22.235.33', 'other': 'REFUSED', 'type': '4'}
{'ip': '156.154.145.186', 'other': 'SERVFAIL', 'type': '4'}
{'ip': '156.154.172.69', 'other': 'SERVFAIL', 'type': '4'}
{'ip': '156.154.169.67', 'other': 'SERVFAIL', 'type': '4'}
{'ip': '156.154.170.70', 'other': 'SERVFAIL', 'type': '4'}
{'ip': '156.154.170.75', 'other': 'SERVFAIL', 'type': '4'}
{'ip': '156.154.171.67', 'other': 'SERVFAIL', 'type': '4'}
{'ip': '43.230.49.28', 'other': 'REFUSED', 'type': '4'}
{'ip': '156.154.157.177', 'other': 'SERVFAIL', 'type': '4'}
196.45.190.9
{'ip': '156.154.157.194', 'other': 'SERVFAIL', 'type': '4'}
{'ip': '156.154.170.77', 'other': 'SERVFAIL', 'type': '4'}
{'ip': '156.154.172.67', 'other': 'SERVFAIL', 'type': '4'}
{'ip': '156.154.172.70', 'other': 'SERVFAIL', 'type': '4'}
{'ip': '156.154.156.176', 'other': 'SERVFAIL', 'type': '4'}
{'ip': '43.230.49.37', 'other': 'REFUSED', 'type': '4'}
{'ip': '156.154.158.181', 'other': 'SERVFAIL', 'type': '4'}
{'ip': '156.154.173.60', 'other': 'SERVFAIL', 'type': '4'}
{'ip': '185.24.64.45', 'other': 'REFUSED', 'type': '4'}
{'ip': '193.230.31.230', 'other': 'REFUSED', 'type': '4'}
{'ip': '192.36.125.2', 'other': 'NXDOMAIN', 'type': '1'}
{'ip': '194.181.87.156', 'other': 'REFUSED', 'type': '4'}
{'ip': '213.248.221.28', 'other': 'REFUSED', 'type': '4'}
{'ip': '156.154.171.70', 'other': 'SERVFAIL', 'type': '4'}
{'ip': '156.154.172.74', 'other': 'SERVFAIL', 'type': '4'}
{'ip': '130.239.5.114', 'other': 'REFUSED', 'type': '4'}
{'ip': '194.0.26.9', 'other': 'REFUSED', 'type': '4'}
{'ip': '156.154.169.70', 'other': 'SERVFAIL', 'type': '4'}
{'ip': '192.162.16.18', 'other': 'REFUSED', 'type': '4'}
{'ip': '156.154.170.76', 'other': 'SERVFAIL', 'type': '4'}
{'ip': '65.22.103.1', 'other': 'REFUSED', 'type': '4'}
{'ip': '156.154.170.69', 'other': 'SERVFAIL', 'type': '4'}
{'ip': '156.154.157.183', 'other': 'SERVFAIL', 'type': '4'}
{'ip': '156.154.158.162', 'other': 'SERVFAIL', 'type': '4'}
{'ip': '65.22.201.25', 'other': 'REFUSED', 'type': '4'}
{'ip': '156.154.145.191', 'other': 'SERVFAIL', 'type': '4'}
{'ip': '156.154.144.184', 'other': 'SERVFAIL', 'type': '4'}
{'ip': '156.154.156.158', 'other': 'SERVFAIL', 'type': '4'}
{'ip': '192.162.16.19', 'other': 'REFUSED', 'type': '4'}
{'ip': '156.154.156.184', 'other': 'SERVFAIL', 'type': '4'}
{'ip': '156.154.159.176', 'other': 'SERVFAIL', 'type': '4'}
{'ip': '65.22.219.1', 'other': 'REFUSED', 'type': '4'}
{'ip': '156.154.169.74', 'other': 'SERVFAIL', 'type': '4'}
{'ip': '213.248.217.26', 'other': 'REFUSED', 'type': '4'}
{'ip': '156.154.144.15', 'other': 'SERVFAIL', 'type': '4'}
{'ip': '65.22.247.1', 'other': 'REFUSED', 'type': '4'}
{'ip': '156.154.157.237', 'other': 'SERVFAIL', 'type': '4'}
{'ip': '80.248.68.12', 'other': 'REFUSED', 'type': '4'}
{'ip': '156.154.173.67', 'other': 'SERVFAIL', 'type': '4'}
{'ip': '192.162.16.20', 'other': 'REFUSED', 'type': '4'}
{'ip': '168.243.254.1', 'other': 'NOERROR', 'type': '4'}
{'ip': '185.24.64.42', 'other': 'REFUSED', 'type': '4'}
{'ip': '156.154.145.161', 'other': 'SERVFAIL', 'type': '4'}
{'ip': '156.154.171.73', 'other': 'SERVFAIL', 'type': '4'}
{'ip': '195.47.253.1', 'other': 'REFUSED', 'type': '4'}
{'ip': '195.47.253.18', 'other': 'REFUSED', 'type': '4'}
{'ip': '156.154.158.194', 'other': 'SERVFAIL', 'type': '4'}
{'ip': '41.74.173.250', 'other': 'REFUSED', 'type': '4'}
{'ip': '77.79.104.225', 'other': 'REFUSED', 'type': '4'}
{'ip': '156.154.174.58', 'other': 'SERVFAIL', 'type': '4'}
{'ip': '194.183.64.11', 'other': 'NXDOMAIN', 'type': '1'}
{'ip': '65.22.187.9', 'other': 'REFUSED', 'type': '4'}
{'ip': '156.154.172.75', 'other': 'SERVFAIL', 'type': '4'}
{'ip': '194.169.218.31', 'other': 'REFUSED', 'type': '4'}
{'ip': '156.154.144.159', 'other': 'SERVFAIL', 'type': '4'}
{'ip': '195.47.253.13', 'other': 'REFUSED', 'type': '4'}
{'ip': '156.154.169.75', 'other': 'SERVFAIL', 'type': '4'}
{'ip': '212.18.249.68', 'other': 'REFUSED', 'type': '4'}
{'ip': '198.105.223.67', 'other': 'REFUSED', 'type': '4'}
{'ip': '196.1.95.1', 'other': 'NXDOMAIN', 'type': '1'}
{'ip': '194.169.218.52', 'other': 'REFUSED', 'type': '4'}
{'ip': '185.7.0.2', 'other': 'NXDOMAIN', 'type': '1'}
{'ip': '212.18.248.22', 'other': 'REFUSED', 'type': '4'}
{'ip': '194.169.218.22', 'other': 'REFUSED', 'type': '4'}
{'ip': '156.154.158.155', 'other': 'SERVFAIL', 'type': '4'}
{'ip': '156.154.156.191', 'other': 'SERVFAIL', 'type': '4'}
{'ip': '156.154.156.186', 'other': 'SERVFAIL', 'type': '4'}
{'ip': '138.246.255.249', 'other': 'REFUSED', 'type': '4'}
{'ip': '65.22.201.9', 'other': 'REFUSED', 'type': '4'}
{'ip': '212.18.249.42', 'other': 'REFUSED', 'type': '4'}
{'ip': '194.183.64.10', 'other': 'NXDOMAIN', 'type': '1'}
{'ip': '91.208.95.22', 'other': 'NXDOMAIN', 'type': '1'}
{'ip': '212.18.248.28', 'other': 'REFUSED', 'type': '4'}
{'ip': '202.80.32.9', 'other': 'SERVFAIL', 'type': '1'}
{'ip': '213.248.162.131', 'other': 'REFUSED', 'type': '4'}
{'ip': '156.154.170.80', 'other': 'SERVFAIL', 'type': '4'}
{'ip': '156.154.156.173', 'other': 'SERVFAIL', 'type': '4'}
{'ip': '65.22.215.33', 'other': 'REFUSED', 'type': '4'}
{'ip': '213.248.217.37', 'other': 'REFUSED', 'type': '4'}
{'ip': '156.154.158.200', 'other': 'SERVFAIL', 'type': '4'}
{'ip': '156.154.171.75', 'other': 'SERVFAIL', 'type': '4'}
{'ip': '193.136.7.17', 'other': 'SERVFAIL', 'type': '4'}
{'ip': '156.154.158.180', 'other': 'SERVFAIL', 'type': '4'}
{'ip': '156.154.127.70', 'other': 'REFUSED', 'type': '4'}
{'ip': '103.49.81.28', 'other': 'REFUSED', 'type': '4'}
{'ip': '156.154.174.60', 'other': 'SERVFAIL', 'type': '4'}
{'ip': '212.18.249.30', 'other': 'REFUSED', 'type': '4'}
{'ip': '65.22.49.25', 'other': 'REFUSED', 'type': '4'}
{'ip': '196.192.32.2', 'other': 'NXDOMAIN', 'type': '1'}
{'ip': '193.136.192.40', 'other': 'NXDOMAIN', 'type': '1'}
{'ip': '103.49.81.36', 'other': 'REFUSED', 'type': '4'}
{'ip': '156.154.158.182', 'other': 'SERVFAIL', 'type': '4'}
{'ip': '65.22.121.17', 'other': 'REFUSED', 'type': '4'}
{'ip': '200.0.68.10', 'other': 'NXDOMAIN', 'type': '1'}
{'ip': '193.0.9.121', 'other': 'NXDOMAIN', 'type': '1'}
{'ip': '213.248.217.28', 'other': 'REFUSED', 'type': '4'}
{'ip': '72.0.50.30', 'other': 'REFUSED', 'type': '4'}
{'ip': '156.154.173.76', 'other': 'SERVFAIL', 'type': '4'}
{'ip': '193.176.144.16', 'other': 'REFUSED', 'type': '4'}
{'ip': '156.154.173.73', 'other': 'SERVFAIL', 'type': '4'}
212.14.253.242
{'ip': '156.154.174.69', 'other': 'SERVFAIL', 'type': '4'}
{'ip': '66.135.62.20', 'other': 'REFUSED', 'type': '4'}
{'ip': '202.80.32.5', 'other': 'NXDOMAIN', 'type': '1'}
{'ip': '156.154.174.75', 'other': 'SERVFAIL', 'type': '4'}
{'ip': '156.154.174.68', 'other': 'SERVFAIL', 'type': '4'}
{'ip': '156.154.158.173', 'other': 'SERVFAIL', 'type': '4'}
{'ip': '213.248.217.13', 'other': 'REFUSED', 'type': '4'}
{'ip': '65.22.205.25', 'other': 'REFUSED', 'type': '4'}
{'ip': '156.154.157.176', 'other': 'SERVFAIL', 'type': '4'}
{'ip': '212.18.249.28', 'other': 'REFUSED', 'type': '4'}
{'ip': '103.49.81.26', 'other': 'REFUSED', 'type': '4'}
{'ip': '202.165.192.23', 'other': 'NXDOMAIN', 'type': '1'}
{'ip': '103.49.81.37', 'other': 'REFUSED', 'type': '4'}
{'ip': '65.22.69.17', 'other': 'REFUSED', 'type': '4'}
{'ip': '156.154.158.186', 'other': 'SERVFAIL', 'type': '4'}
{'ip': '77.79.104.226', 'other': 'REFUSED', 'type': '4'}
{'ip': '65.22.169.1', 'other': 'REFUSED', 'type': '4'}
{'ip': '156.154.157.163', 'other': 'SERVFAIL', 'type': '4'}
{'ip': '156.154.174.67', 'other': 'SERVFAIL', 'type': '4'}
{'ip': '156.154.156.178', 'other': 'SERVFAIL', 'type': '4'}
{'ip': '103.49.81.13', 'other': 'REFUSED', 'type': '4'}
{'ip': '156.154.157.15', 'other': 'SERVFAIL', 'type': '4'}
{'ip': '156.154.174.66', 'other': 'SERVFAIL', 'type': '4'}
{'ip': '213.248.217.32', 'other': 'REFUSED', 'type': '4'}
{'ip': '65.22.113.1', 'other': 'REFUSED', 'type': '4'}
{'ip': '156.154.173.69', 'other': 'SERVFAIL', 'type': '4'}
{'ip': '193.136.192.64', 'other': 'REFUSED', 'type': '4'}
{'ip': '192.36.135.107', 'other': 'NXDOMAIN', 'type': '1'}
{'ip': '65.22.183.17', 'other': 'REFUSED', 'type': '4'}
{'ip': '156.154.158.184', 'other': 'SERVFAIL', 'type': '4'}
{'ip': '213.248.216.1', 'other': 'REFUSED', 'type': '4'}
{'ip': '65.22.25.9', 'other': 'REFUSED', 'type': '4'}
{'ip': '80.248.64.20', 'other': 'NOERROR', 'type': '4'}
{'ip': '156.154.158.172', 'other': 'SERVFAIL', 'type': '4'}
{'ip': '67.221.178.53', 'other': 'REFUSED', 'type': '4'}
{'ip': '156.154.145.182', 'other': 'SERVFAIL', 'type': '4'}
{'ip': '192.36.133.107', 'other': 'NXDOMAIN', 'type': '1'}
{'ip': '31.169.81.226', 'other': 'REFUSED', 'type': '4'}
{'ip': '156.154.157.187', 'other': 'SERVFAIL', 'type': '4'}
{'ip': '156.154.174.77', 'other': 'SERVFAIL', 'type': '4'}
{'ip': '65.22.245.1', 'other': 'REFUSED', 'type': '4'}
{'ip': '156.154.157.188', 'other': 'SERVFAIL', 'type': '4'}
{'ip': '65.22.141.1', 'other': 'REFUSED', 'type': '4'}
{'ip': '150.188.228.4', 'other': 'NXDOMAIN', 'type': '1'}
{'ip': '156.154.174.81', 'other': 'SERVFAIL', 'type': '4'}
{'ip': '196.216.162.67', 'other': 'NXDOMAIN', 'type': '1'}
{'ip': '212.77.0.110', 'other': 'NXDOMAIN', 'type': '1'}
{'ip': '193.0.9.50', 'other': 'NXDOMAIN', 'type': '1'}
{'ip': '156.154.157.185', 'other': 'SERVFAIL', 'type': '4'}
{'ip': '65.22.129.17', 'other': 'REFUSED', 'type': '4'}
{'ip': '156.154.174.64', 'other': 'SERVFAIL', 'type': '4'}
{'ip': '156.154.144.179', 'other': 'SERVFAIL', 'type': '4'}
{'ip': '41.77.232.4', 'other': 'REFUSED', 'type': '4'}
{'ip': '163.28.1.10', 'other': 'REFUSED', 'type': '4'}
{'ip': '156.154.173.68', 'other': 'SERVFAIL', 'type': '4'}
{'ip': '212.77.0.2', 'other': 'NXDOMAIN', 'type': '1'}
{'ip': '203.73.24.25', 'other': 'REFUSED', 'type': '4'}
{'ip': '65.22.121.25', 'other': 'REFUSED', 'type': '4'}
{'ip': '156.154.174.76', 'other': 'SERVFAIL', 'type': '4'}
{'ip': '156.154.158.187', 'other': 'SERVFAIL', 'type': '4'}
{'ip': '65.22.121.1', 'other': 'REFUSED', 'type': '4'}
{'ip': '85.119.5.230', 'other': 'REFUSED', 'type': '4'}
{'ip': '65.22.209.1', 'other': 'REFUSED', 'type': '4'}
{'ip': '156.154.174.73', 'other': 'SERVFAIL', 'type': '4'}
{'ip': '65.22.17.9', 'other': 'REFUSED', 'type': '4'}
{'ip': '194.0.26.4', 'other': 'REFUSED', 'type': '4'}
{'ip': '156.154.173.81', 'other': 'SERVFAIL', 'type': '4'}
{'ip': '65.22.173.33', 'other': 'REFUSED', 'type': '4'}
{'ip': '156.154.156.180', 'other': 'SERVFAIL', 'type': '4'}
{'ip': '156.154.145.178', 'other': 'SERVFAIL', 'type': '4'}
{'ip': '65.22.185.17', 'other': 'REFUSED', 'type': '4'}
{'ip': '156.154.173.77', 'other': 'SERVFAIL', 'type': '4'}
{'ip': '193.136.2.226', 'other': 'NOERROR', 'type': '4'}
{'ip': '156.154.174.74', 'other': 'SERVFAIL', 'type': '4'}
{'ip': '65.22.185.1', 'other': 'REFUSED', 'type': '4'}
{'ip': '65.22.101.1', 'other': 'REFUSED', 'type': '4'}
{'ip': '65.22.185.9', 'other': 'REFUSED', 'type': '4'}
{'ip': '212.18.248.29', 'other': 'REFUSED', 'type': '4'}
{'ip': '194.0.26.6', 'other': 'REFUSED', 'type': '4'}
{'ip': '156.154.158.176', 'other': 'SERVFAIL', 'type': '4'}
{'ip': '156.154.157.191', 'other': 'SERVFAIL', 'type': '4'}
{'ip': '212.18.249.31', 'other': 'REFUSED', 'type': '4'}
{'ip': '156.154.157.189', 'other': 'SERVFAIL', 'type': '4'}
{'ip': '65.22.109.25', 'other': 'REFUSED', 'type': '4'}
{'ip': '185.39.208.1', 'other': 'REFUSED', 'type': '4'}
{'ip': '65.22.213.33', 'other': 'REFUSED', 'type': '4'}
{'ip': '156.154.173.63', 'other': 'SERVFAIL', 'type': '4'}
{'ip': '82.137.200.85', 'other': 'REFUSED', 'type': '4'}
{'ip': '65.22.185.25', 'other': 'REFUSED', 'type': '4'}
{'ip': '193.95.67.22', 'other': 'NXDOMAIN', 'type': '1'}
{'ip': '156.154.170.63', 'other': 'SERVFAIL', 'type': '4'}
{'ip': '203.119.73.105', 'other': 'REFUSED', 'type': '4'}
{'ip': '65.22.245.33', 'other': 'REFUSED', 'type': '4'}
{'ip': '194.0.26.2', 'other': 'REFUSED', 'type': '4'}
{'ip': '65.22.217.1', 'other': 'REFUSED', 'type': '4'}
{'ip': '213.248.221.13', 'other': 'REFUSED', 'type': '4'}
{'ip': '202.52.255.5', 'other': 'SERVFAIL', 'type': '1'}
{'ip': '156.154.172.72', 'other': 'SERVFAIL', 'type': '4'}
{'ip': '185.24.64.31', 'other': 'REFUSED', 'type': '4'}
{'ip': '89.207.190.25', 'other': 'REFUSED', 'type': '4'}
{'ip': '156.154.170.73', 'other': 'SERVFAIL', 'type': '4'}
{'ip': '156.154.158.237', 'other': 'SERVFAIL', 'type': '4'}
{'ip': '156.154.158.185', 'other': 'SERVFAIL', 'type': '4'}
{'ip': '202.80.32.10', 'other': 'REFUSED', 'type': '4'}
{'ip': '156.154.157.184', 'other': 'SERVFAIL', 'type': '4'}
{'ip': '196.192.42.153', 'other': 'REFUSED', 'type': '4'}
{'ip': '43.230.49.32', 'other': 'REFUSED', 'type': '4'}
{'ip': '150.188.228.5', 'other': 'NXDOMAIN', 'type': '1'}
{'ip': '213.248.217.36', 'other': 'REFUSED', 'type': '4'}
{'ip': '156.154.157.200', 'other': 'SERVFAIL', 'type': '4'}
{'ip': '194.169.218.30', 'other': 'REFUSED', 'type': '4'}
{'ip': '65.22.181.17', 'other': 'REFUSED', 'type': '4'}
{'ip': '156.154.157.193', 'other': 'SERVFAIL', 'type': '4'}
{'ip': '202.169.175.130', 'other': 'REFUSED', 'type': '4'}
{'ip': '77.92.65.174', 'other': 'REFUSED', 'type': '4'}
{'ip': '185.24.64.69', 'other': 'REFUSED', 'type': '4'}
{'ip': '156.154.171.74', 'other': 'SERVFAIL', 'type': '4'}
{'ip': '156.154.157.172', 'other': 'SERVFAIL', 'type': '4'}
{'ip': '212.18.248.42', 'other': 'REFUSED', 'type': '4'}
{'ip': '212.18.249.22', 'other': 'REFUSED', 'type': '4'}
{'ip': '156.154.158.188', 'other': 'SERVFAIL', 'type': '4'}
{'ip': '156.154.157.186', 'other': 'SERVFAIL', 'type': '4'}
{'ip': '65.162.184.33', 'other': 'NXDOMAIN', 'type': '1'}
{'ip': '194.249.4.44', 'other': 'REFUSED', 'type': '4'}
{'ip': '156.154.144.189', 'other': 'SERVFAIL', 'type': '4'}
{'ip': '194.6.225.20', 'other': 'NXDOMAIN', 'type': '1'}
{'ip': '65.22.121.9', 'other': 'REFUSED', 'type': '4'}
{'ip': '77.92.65.172', 'other': 'REFUSED', 'type': '4'}
