{'ip': '37.209.192.9', 'other': 'REFUSED', 'type': '4'}
{'ip': '156.154.157.10', 'other': 'SERVFAIL', 'type': '4'}
{'ip': '156.154.158.10', 'other': 'SERVFAIL', 'type': '4'}
{'ip': '213.248.221.4', 'other': 'REFUSED', 'type': '4'}
{'ip': '156.154.144.20', 'other': 'SERVFAIL', 'type': '4'}
{'ip': '156.154.156.21', 'other': 'SERVFAIL', 'type': '4'}
{'ip': '79.98.121.73', 'other': 'NXDOMAIN', 'type': '1'}
{'ip': '193.171.255.77', 'other': 'SERVFAIL', 'type': '4'}
{'ip': '65.22.217.25', 'other': 'REFUSED', 'type': '4'}
{'ip': '65.22.37.17', 'other': 'REFUSED', 'type': '4'}
{'ip': '156.154.157.17', 'other': 'SERVFAIL', 'type': '4'}
{'ip': '156.154.158.17', 'other': 'SERVFAIL', 'type': '4'}
{'ip': '78.104.144.2', 'other': 'REFUSED', 'type': '4'}
{'ip': '65.22.217.9', 'other': 'REFUSED', 'type': '4'}
{'ip': '197.149.149.11', 'other': 'SERVFAIL', 'type': '4'}
{'ip': '212.18.249.49', 'other': 'REFUSED', 'type': '4'}
{'ip': '156.154.157.18', 'other': 'SERVFAIL', 'type': '4'}
{'ip': '194.169.218.71', 'other': 'REFUSED', 'type': '4'}
{'ip': '103.49.81.15', 'other': 'REFUSED', 'type': '4'}
{'ip': '203.119.56.132', 'other': 'REFUSED', 'type': '4'}
{'ip': '193.176.144.13', 'other': 'REFUSED', 'type': '4'}
{'ip': '156.154.158.24', 'other': 'SERVFAIL', 'type': '4'}
{'ip': '193.188.97.212', 'other': 'NXDOMAIN', 'type': '1'}
{'ip': '185.24.64.71', 'other': 'REFUSED', 'type': '4'}
{'ip': '193.188.97.209', 'other': 'NXDOMAIN', 'type': '1'}
{'ip': '193.188.97.197', 'other': 'NXDOMAIN', 'type': '1'}
{'ip': '201.229.0.27', 'other': 'REFUSED', 'type': '4'}
{'ip': '195.130.35.5', 'other': 'NXDOMAIN', 'type': '1'}
{'ip': '192.92.129.99', 'other': 'REFUSED', 'type': '4'}
{'ip': '194.0.26.5', 'other': 'REFUSED', 'type': '4'}
{'ip': '193.176.144.14', 'other': 'REFUSED', 'type': '4'}
{'ip': '201.229.0.26', 'other': 'REFUSED', 'type': '4'}
{'ip': '196.2.12.205', 'other': 'NXDOMAIN', 'type': '1'}
{'ip': '193.188.97.193', 'other': 'NXDOMAIN', 'type': '1'}
{'ip': '196.2.8.205', 'other': 'NXDOMAIN', 'type': '1'}
{'ip': '194.0.32.1', 'other': 'REFUSED', 'type': '4'}
{'ip': '192.189.54.17', 'other': 'NXDOMAIN', 'type': '1'}
{'ip': '213.42.0.226', 'other': 'NOERROR', 'type': '4'}
{'ip': '91.208.95.130', 'other': 'NXDOMAIN', 'type': '1'}
{'ip': '193.68.99.99', 'other': 'REFUSED', 'type': '4'}
{'ip': '206.82.130.196', 'other': 'NXDOMAIN', 'type': '1'}
{'ip': '200.108.147.50', 'other': 'REFUSED', 'type': '4'}
{'ip': '185.21.168.17', 'other': 'REFUSED', 'type': '4'}
{'ip': '185.21.170.17', 'other': 'REFUSED', 'type': '4'}
{'ip': '185.21.169.17', 'other': 'REFUSED', 'type': '4'}
{'ip': '111.235.162.1', 'other': 'REFUSED', 'type': '4'}
{'ip': '111.235.163.1', 'other': 'REFUSED', 'type': '4'}
{'ip': '111.235.164.1', 'other': 'REFUSED', 'type': '4'}
{'ip': '111.235.161.1', 'other': 'REFUSED', 'type': '4'}
{'ip': '125.208.32.1', 'other': 'NXDOMAIN', 'type': '1'}
{'ip': '125.208.40.1', 'other': 'NXDOMAIN', 'type': '1'}
{'ip': '42.83.134.1', 'other': 'NXDOMAIN', 'type': '1'}
{'ip': '103.61.60.1', 'other': 'REFUSED', 'type': '4'}
{'ip': '103.61.62.1', 'other': 'REFUSED', 'type': '4'}
{'ip': '200.219.159.10', 'other': 'REFUSED', 'type': '4'}
{'ip': '203.119.28.1', 'other': 'NXDOMAIN', 'type': '1'}
{'ip': '103.61.61.1', 'other': 'REFUSED', 'type': '4'}
{'ip': '103.61.63.1', 'other': 'REFUSED', 'type': '4'}
{'ip': '125.208.33.1', 'other': 'NXDOMAIN', 'type': '1'}
{'ip': '1.8.240.1', 'other': 'REFUSED', 'type': '4'}
{'ip': '1.8.243.1', 'other': 'REFUSED', 'type': '4'}
{'ip': '1.8.241.1', 'other': 'REFUSED', 'type': '4'}
{'ip': '1.8.242.1', 'other': 'REFUSED', 'type': '4'}
{'ip': '119.167.248.154', 'other': 'REFUSED', 'type': '4'}
{'ip': '125.208.42.1', 'other': 'NXDOMAIN', 'type': '1'}
{'ip': '125.208.44.1', 'other': 'NXDOMAIN', 'type': '1'}
{'ip': '125.208.43.1', 'other': 'NXDOMAIN', 'type': '1'}
{'ip': '111.1.33.140', 'other': 'REFUSED', 'type': '4'}
{'ip': '194.146.106.10', 'other': 'REFUSED', 'type': '4'}
{'ip': '125.208.34.1', 'other': 'NXDOMAIN', 'type': '1'}
{'ip': '65.22.70.33', 'other': 'REFUSED', 'type': '4'}
{'ip': '65.22.94.25', 'other': 'REFUSED', 'type': '4'}
{'ip': '65.22.68.33', 'other': 'REFUSED', 'type': '4'}
{'ip': '134.159.2.140', 'other': 'REFUSED', 'type': '4'}
{'ip': '65.22.92.25', 'other': 'REFUSED', 'type': '4'}
{'ip': '203.119.27.1', 'other': 'NXDOMAIN', 'type': '1'}
{'ip': '111.235.165.1', 'other': 'REFUSED', 'type': '4'}
{'ip': '65.22.106.17', 'other': 'REFUSED', 'type': '4'}
{'ip': '216.239.36.105', 'other': 'REFUSED', 'type': '4'}
{'ip': '65.22.64.9', 'other': 'REFUSED', 'type': '4'}
{'ip': '202.93.214.163', 'other': 'REFUSED', 'type': '4'}
{'ip': '65.22.66.9', 'other': 'REFUSED', 'type': '4'}
{'ip': '216.239.38.105', 'other': 'REFUSED', 'type': '4'}
{'ip': '65.22.64.1', 'other': 'REFUSED', 'type': '4'}
{'ip': '65.22.66.1', 'other': 'REFUSED', 'type': '4'}
{'ip': '182.131.23.22', 'other': 'REFUSED', 'type': '4'}
{'ip': '42.83.133.1', 'other': 'NXDOMAIN', 'type': '1'}
{'ip': '216.239.34.105', 'other': 'REFUSED', 'type': '4'}
{'ip': '65.22.224.1', 'other': 'REFUSED', 'type': '4'}
{'ip': '65.22.52.41', 'other': 'REFUSED', 'type': '4'}
{'ip': '65.22.190.17', 'other': 'REFUSED', 'type': '4'}
{'ip': '65.22.31.9', 'other': 'REFUSED', 'type': '4'}
{'ip': '65.22.95.25', 'other': 'REFUSED', 'type': '4'}
{'ip': '65.22.71.33', 'other': 'REFUSED', 'type': '4'}
{'ip': '204.61.216.48', 'other': 'NXDOMAIN', 'type': '1'}
{'ip': '65.22.107.17', 'other': 'REFUSED', 'type': '4'}
{'ip': '65.22.52.9', 'other': 'REFUSED', 'type': '4'}
{'ip': '156.154.125.65', 'other': 'REFUSED', 'type': '4'}
{'ip': '156.154.145.27', 'other': 'SERVFAIL', 'type': '4'}
{'ip': '43.230.49.9', 'other': 'REFUSED', 'type': '4'}
{'ip': '156.154.145.25', 'other': 'SERVFAIL', 'type': '4'}
{'ip': '70.40.8.16', 'other': 'REFUSED', 'type': '4'}
{'ip': '156.154.156.25', 'other': 'SERVFAIL', 'type': '4'}
{'ip': '156.154.144.27', 'other': 'SERVFAIL', 'type': '4'}
{'ip': '204.61.216.68', 'other': 'NXDOMAIN', 'type': '1'}
{'ip': '156.154.124.65', 'other': 'REFUSED', 'type': '4'}
{'ip': '156.154.127.65', 'other': 'REFUSED', 'type': '4'}
{'ip': '204.61.216.17', 'other': 'NXDOMAIN', 'type': '1'}
{'ip': '43.230.49.38', 'other': 'REFUSED', 'type': '4'}
{'ip': '213.248.217.9', 'other': 'REFUSED', 'type': '4'}
{'ip': '65.22.55.9', 'other': 'REFUSED', 'type': '4'}
{'ip': '65.22.67.9', 'other': 'REFUSED', 'type': '4'}
{'ip': '65.22.191.17', 'other': 'REFUSED', 'type': '4'}
{'ip': '103.49.81.9', 'other': 'REFUSED', 'type': '4'}
{'ip': '43.230.49.17', 'other': 'REFUSED', 'type': '4'}
{'ip': '213.248.217.38', 'other': 'REFUSED', 'type': '4'}
{'ip': '156.154.156.204', 'other': 'SERVFAIL', 'type': '4'}
{'ip': '156.154.144.28', 'other': 'SERVFAIL', 'type': '4'}
{'ip': '213.248.221.17', 'other': 'REFUSED', 'type': '4'}
{'ip': '156.154.144.204', 'other': 'SERVFAIL', 'type': '4'}
{'ip': '65.22.220.9', 'other': 'REFUSED', 'type': '4'}
{'ip': '156.154.145.204', 'other': 'SERVFAIL', 'type': '4'}
{'ip': '156.154.159.27', 'other': 'SERVFAIL', 'type': '4'}
{'ip': '156.154.144.25', 'other': 'SERVFAIL', 'type': '4'}
{'ip': '156.154.156.27', 'other': 'SERVFAIL', 'type': '4'}
{'ip': '156.154.159.32', 'other': 'SERVFAIL', 'type': '4'}
{'ip': '156.154.158.204', 'other': 'SERVFAIL', 'type': '4'}
{'ip': '72.42.114.16', 'other': 'REFUSED', 'type': '4'}
{'ip': '70.40.0.16', 'other': 'REFUSED', 'type': '4'}
{'ip': '213.248.221.9', 'other': 'REFUSED', 'type': '4'}
{'ip': '156.154.128.65', 'other': 'REFUSED', 'type': '4'}
{'ip': '213.248.221.38', 'other': 'REFUSED', 'type': '4'}
{'ip': '156.154.159.30', 'other': 'SERVFAIL', 'type': '4'}
{'ip': '156.154.144.35', 'other': 'SERVFAIL', 'type': '4'}
{'ip': '156.154.159.204', 'other': 'SERVFAIL', 'type': '4'}
{'ip': '156.154.159.29', 'other': 'SERVFAIL', 'type': '4'}
{'ip': '65.22.227.1', 'other': 'REFUSED', 'type': '4'}
{'ip': '65.22.222.9', 'other': 'REFUSED', 'type': '4'}
{'ip': '103.49.81.17', 'other': 'REFUSED', 'type': '4'}
{'ip': '156.154.159.35', 'other': 'SERVFAIL', 'type': '4'}
{'ip': '213.248.217.17', 'other': 'REFUSED', 'type': '4'}
{'ip': '65.22.223.9', 'other': 'REFUSED', 'type': '4'}
{'ip': '156.154.145.29', 'other': 'SERVFAIL', 'type': '4'}
{'ip': '194.0.25.14', 'other': 'REFUSED', 'type': '4'}
{'ip': '204.61.216.70', 'other': 'NXDOMAIN', 'type': '1'}
{'ip': '200.7.4.7', 'other': 'NXDOMAIN', 'type': '1'}
{'ip': '156.154.156.28', 'other': 'SERVFAIL', 'type': '4'}
{'ip': '156.154.156.29', 'other': 'SERVFAIL', 'type': '4'}
{'ip': '156.154.156.37', 'other': 'SERVFAIL', 'type': '4'}
{'ip': '156.154.144.36', 'other': 'SERVFAIL', 'type': '4'}
{'ip': '65.22.211.9', 'other': 'REFUSED', 'type': '4'}
{'ip': '156.154.144.30', 'other': 'SERVFAIL', 'type': '4'}
{'ip': '72.0.50.16', 'other': 'REFUSED', 'type': '4'}
{'ip': '156.154.144.37', 'other': 'SERVFAIL', 'type': '4'}
{'ip': '156.154.174.100', 'other': 'SERVFAIL', 'type': '4'}
{'ip': '65.22.76.1', 'other': 'REFUSED', 'type': '4'}
{'ip': '156.154.159.31', 'other': 'SERVFAIL', 'type': '4'}
{'ip': '156.154.156.34', 'other': 'SERVFAIL', 'type': '4'}
{'ip': '156.154.159.34', 'other': 'SERVFAIL', 'type': '4'}
{'ip': '156.154.145.32', 'other': 'SERVFAIL', 'type': '4'}
{'ip': '156.154.156.32', 'other': 'SERVFAIL', 'type': '4'}
{'ip': '156.154.145.34', 'other': 'SERVFAIL', 'type': '4'}
{'ip': '65.22.71.9', 'other': 'REFUSED', 'type': '4'}
{'ip': '156.154.144.34', 'other': 'SERVFAIL', 'type': '4'}
{'ip': '156.154.159.39', 'other': 'SERVFAIL', 'type': '4'}
{'ip': '65.22.239.41', 'other': 'REFUSED', 'type': '4'}
{'ip': '198.182.167.1', 'other': 'REFUSED', 'type': '4'}
{'ip': '156.154.159.41', 'other': 'SERVFAIL', 'type': '4'}
{'ip': '156.154.145.30', 'other': 'SERVFAIL', 'type': '4'}
{'ip': '125.208.36.1', 'other': 'NXDOMAIN', 'type': '1'}
{'ip': '156.154.156.35', 'other': 'SERVFAIL', 'type': '4'}
{'ip': '156.154.145.41', 'other': 'SERVFAIL', 'type': '4'}
{'ip': '156.154.144.32', 'other': 'SERVFAIL', 'type': '4'}
{'ip': '213.248.217.18', 'other': 'REFUSED', 'type': '4'}
{'ip': '156.154.156.36', 'other': 'SERVFAIL', 'type': '4'}
{'ip': '156.154.159.44', 'other': 'SERVFAIL', 'type': '4'}
{'ip': '213.248.221.18', 'other': 'REFUSED', 'type': '4'}
{'ip': '156.154.159.36', 'other': 'SERVFAIL', 'type': '4'}
{'ip': '43.230.49.18', 'other': 'REFUSED', 'type': '4'}
{'ip': '204.61.216.66', 'other': 'NXDOMAIN', 'type': '1'}
{'ip': '156.154.145.44', 'other': 'SERVFAIL', 'type': '4'}
{'ip': '156.154.145.36', 'other': 'SERVFAIL', 'type': '4'}
{'ip': '156.154.156.31', 'other': 'SERVFAIL', 'type': '4'}
{'ip': '156.154.145.35', 'other': 'SERVFAIL', 'type': '4'}
{'ip': '185.21.171.17', 'other': 'REFUSED', 'type': '4'}
{'ip': '194.0.17.1', 'other': 'REFUSED', 'type': '4'}
{'ip': '156.154.156.30', 'other': 'SERVFAIL', 'type': '4'}
{'ip': '192.228.28.9', 'other': 'REFUSED', 'type': '4'}
{'ip': '156.154.158.25', 'other': 'SERVFAIL', 'type': '4'}
{'ip': '156.154.144.31', 'other': 'SERVFAIL', 'type': '4'}
{'ip': '103.49.81.18', 'other': 'REFUSED', 'type': '4'}
{'ip': '156.154.156.39', 'other': 'SERVFAIL', 'type': '4'}
{'ip': '156.154.159.37', 'other': 'SERVFAIL', 'type': '4'}
{'ip': '156.154.159.215', 'other': 'SERVFAIL', 'type': '4'}
{'ip': '156.154.145.40', 'other': 'SERVFAIL', 'type': '4'}
{'ip': '156.154.145.37', 'other': 'SERVFAIL', 'type': '4'}
{'ip': '156.154.144.40', 'other': 'SERVFAIL', 'type': '4'}
{'ip': '156.154.157.32', 'other': 'SERVFAIL', 'type': '4'}
{'ip': '156.154.145.215', 'other': 'SERVFAIL', 'type': '4'}
{'ip': '156.154.144.41', 'other': 'SERVFAIL', 'type': '4'}
{'ip': '156.154.156.44', 'other': 'SERVFAIL', 'type': '4'}
{'ip': '156.154.159.40', 'other': 'SERVFAIL', 'type': '4'}
{'ip': '156.154.156.41', 'other': 'SERVFAIL', 'type': '4'}
{'ip': '156.154.145.43', 'other': 'SERVFAIL', 'type': '4'}
{'ip': '156.154.144.44', 'other': 'SERVFAIL', 'type': '4'}
{'ip': '156.154.159.45', 'other': 'SERVFAIL', 'type': '4'}
{'ip': '156.154.173.100', 'other': 'SERVFAIL', 'type': '4'}
{'ip': '156.154.156.40', 'other': 'SERVFAIL', 'type': '4'}
{'ip': '156.154.156.215', 'other': 'SERVFAIL', 'type': '4'}
{'ip': '156.154.156.213', 'other': 'SERVFAIL', 'type': '4'}
{'ip': '156.154.157.28', 'other': 'SERVFAIL', 'type': '4'}
{'ip': '156.154.144.39', 'other': 'SERVFAIL', 'type': '4'}
{'ip': '156.154.158.41', 'other': 'SERVFAIL', 'type': '4'}
{'ip': '156.154.158.31', 'other': 'SERVFAIL', 'type': '4'}
{'ip': '156.154.156.45', 'other': 'SERVFAIL', 'type': '4'}
{'ip': '156.154.144.43', 'other': 'SERVFAIL', 'type': '4'}
{'ip': '192.42.176.30', 'other': 'NOERROR', 'type': '4'}
{'ip': '200.1.121.10', 'other': 'NXDOMAIN', 'type': '1'}
{'ip': '156.154.144.45', 'other': 'SERVFAIL', 'type': '4'}
{'ip': '156.154.144.215', 'other': 'SERVFAIL', 'type': '4'}
{'ip': '156.154.157.45', 'other': 'SERVFAIL', 'type': '4'}
{'ip': '156.154.157.204', 'other': 'SERVFAIL', 'type': '4'}
{'ip': '65.22.226.1', 'other': 'REFUSED', 'type': '4'}
{'ip': '65.22.55.41', 'other': 'REFUSED', 'type': '4'}
{'ip': '156.154.159.43', 'other': 'SERVFAIL', 'type': '4'}
{'ip': '156.154.158.27', 'other': 'SERVFAIL', 'type': '4'}
{'ip': '156.154.157.25', 'other': 'SERVFAIL', 'type': '4'}
{'ip': '156.154.100.25', 'other': 'REFUSED', 'type': '4'}
{'ip': '156.154.158.32', 'other': 'SERVFAIL', 'type': '4'}
{'ip': '156.154.144.213', 'other': 'SERVFAIL', 'type': '4'}
{'ip': '87.98.132.231', 'other': 'REFUSED', 'type': '4'}
{'ip': '156.154.159.213', 'other': 'SERVFAIL', 'type': '4'}
{'ip': '156.154.145.213', 'other': 'SERVFAIL', 'type': '4'}
{'ip': '156.154.157.213', 'other': 'SERVFAIL', 'type': '4'}
{'ip': '203.119.88.76', 'other': 'REFUSED', 'type': '4'}
{'ip': '156.154.102.25', 'other': 'REFUSED', 'type': '4'}
{'ip': '147.28.0.39', 'other': 'NXDOMAIN', 'type': '1'}
{'ip': '156.154.158.37', 'other': 'SERVFAIL', 'type': '4'}
{'ip': '192.82.138.30', 'other': 'NOERROR', 'type': '4'}
{'ip': '37.187.75.31', 'other': 'SERVFAIL', 'type': '4'}
{'ip': '192.82.136.30', 'other': 'NOERROR', 'type': '4'}
{'ip': '208.109.17.150', 'other': 'REFUSED', 'type': '4'}
{'ip': '65.22.65.1', 'other': 'REFUSED', 'type': '4'}
{'ip': '156.154.158.29', 'other': 'SERVFAIL', 'type': '4'}
{'ip': '209.173.58.66', 'other': 'REFUSED', 'type': '4'}
{'ip': '156.106.192.121', 'other': 'NXDOMAIN', 'type': '1'}
{'ip': '132.207.144.2', 'other': 'NXDOMAIN', 'type': '1'}
{'ip': '206.48.3.168', 'other': 'NOERROR', 'type': '4'}
{'ip': '192.82.137.30', 'other': 'NOERROR', 'type': '4'}
{'ip': '103.49.81.6', 'other': 'REFUSED', 'type': '4'}
{'ip': '156.154.101.25', 'other': 'REFUSED', 'type': '4'}
{'ip': '147.28.0.34', 'other': 'REFUSED', 'type': '4'}
{'ip': '213.248.221.6', 'other': 'REFUSED', 'type': '4'}
{'ip': '192.42.175.30', 'other': 'NOERROR', 'type': '4'}
{'ip': '156.154.103.25', 'other': 'REFUSED', 'type': '4'}
{'ip': '156.154.157.29', 'other': 'SERVFAIL', 'type': '4'}
{'ip': '65.22.93.25', 'other': 'REFUSED', 'type': '4'}
{'ip': '156.154.158.34', 'other': 'SERVFAIL', 'type': '4'}
{'ip': '72.0.48.76', 'other': 'REFUSED', 'type': '4'}
{'ip': '74.121.127.35', 'other': 'REFUSED', 'type': '4'}
{'ip': '156.154.157.27', 'other': 'SERVFAIL', 'type': '4'}
{'ip': '192.82.135.30', 'other': 'NOERROR', 'type': '4'}
{'ip': '192.42.173.30', 'other': 'NOERROR', 'type': '4'}
{'ip': '65.22.29.9', 'other': 'REFUSED', 'type': '4'}
{'ip': '212.18.248.44', 'other': 'REFUSED', 'type': '4'}
{'ip': '128.199.68.43', 'other': 'REFUSED', 'type': '4'}
{'ip': '156.154.157.215', 'other': 'SERVFAIL', 'type': '4'}
{'ip': '213.248.217.6', 'other': 'REFUSED', 'type': '4'}
{'ip': '156.154.158.39', 'other': 'SERVFAIL', 'type': '4'}
{'ip': '192.42.174.30', 'other': 'NOERROR', 'type': '4'}
{'ip': '156.154.158.36', 'other': 'SERVFAIL', 'type': '4'}
{'ip': '156.154.157.39', 'other': 'SERVFAIL', 'type': '4'}
{'ip': '65.22.189.17', 'other': 'REFUSED', 'type': '4'}
{'ip': '156.154.157.40', 'other': 'SERVFAIL', 'type': '4'}
{'ip': '156.154.157.37', 'other': 'SERVFAIL', 'type': '4'}
{'ip': '156.154.157.43', 'other': 'SERVFAIL', 'type': '4'}
{'ip': '65.22.209.9', 'other': 'REFUSED', 'type': '4'}
{'ip': '65.22.105.17', 'other': 'REFUSED', 'type': '4'}
{'ip': '156.154.145.28', 'other': 'SERVFAIL', 'type': '4'}
{'ip': '46.165.217.94', 'other': 'REFUSED', 'type': '4'}
{'ip': '156.154.157.44', 'other': 'SERVFAIL', 'type': '4'}
{'ip': '65.22.221.9', 'other': 'REFUSED', 'type': '4'}
{'ip': '156.154.104.25', 'other': 'REFUSED', 'type': '4'}
{'ip': '156.154.159.25', 'other': 'SERVFAIL', 'type': '4'}
{'ip': '156.154.158.213', 'other': 'SERVFAIL', 'type': '4'}
{'ip': '156.154.159.28', 'other': 'SERVFAIL', 'type': '4'}
{'ip': '156.154.157.34', 'other': 'SERVFAIL', 'type': '4'}
{'ip': '103.49.81.38', 'other': 'REFUSED', 'type': '4'}
{'ip': '156.154.158.28', 'other': 'SERVFAIL', 'type': '4'}
{'ip': '65.22.69.9', 'other': 'REFUSED', 'type': '4'}
{'ip': '156.154.157.36', 'other': 'SERVFAIL', 'type': '4'}
{'ip': '65.22.69.33', 'other': 'REFUSED', 'type': '4'}
{'ip': '65.22.65.9', 'other': 'REFUSED', 'type': '4'}
{'ip': '156.154.158.215', 'other': 'SERVFAIL', 'type': '4'}
{'ip': '156.154.158.35', 'other': 'SERVFAIL', 'type': '4'}
{'ip': '200.219.154.10', 'other': 'NXDOMAIN', 'type': '1'}
{'ip': '156.154.144.29', 'other': 'SERVFAIL', 'type': '4'}
{'ip': '156.154.158.40', 'other': 'SERVFAIL', 'type': '4'}
{'ip': '65.22.53.41', 'other': 'REFUSED', 'type': '4'}
{'ip': '65.22.237.41', 'other': 'REFUSED', 'type': '4'}
{'ip': '202.144.128.200', 'other': 'NXDOMAIN', 'type': '1'}
{'ip': '65.22.53.9', 'other': 'REFUSED', 'type': '4'}
{'ip': '65.22.225.1', 'other': 'REFUSED', 'type': '4'}
{'ip': '42.83.132.1', 'other': 'NXDOMAIN', 'type': '1'}
{'ip': '202.144.128.210', 'other': 'NXDOMAIN', 'type': '1'}
{'ip': '200.229.248.10', 'other': 'NXDOMAIN', 'type': '1'}
{'ip': '209.68.1.11', 'other': 'NXDOMAIN', 'type': '1'}
{'ip': '156.154.158.44', 'other': 'SERVFAIL', 'type': '4'}
{'ip': '199.4.144.2', 'other': 'REFUSED', 'type': '4'}
{'ip': '42.83.131.1', 'other': 'NXDOMAIN', 'type': '1'}
{'ip': '125.208.41.1', 'other': 'NXDOMAIN', 'type': '1'}
{'ip': '42.83.130.1', 'other': 'NXDOMAIN', 'type': '1'}
{'ip': '156.154.105.25', 'other': 'REFUSED', 'type': '4'}
{'ip': '156.154.158.45', 'other': 'SERVFAIL', 'type': '4'}
{'ip': '156.154.145.45', 'other': 'SERVFAIL', 'type': '4'}
{'ip': '65.22.79.1', 'other': 'REFUSED', 'type': '4'}
{'ip': '194.169.218.44', 'other': 'REFUSED', 'type': '4'}
{'ip': '156.154.157.30', 'other': 'SERVFAIL', 'type': '4'}
{'ip': '156.154.156.43', 'other': 'SERVFAIL', 'type': '4'}
{'ip': '156.154.158.43', 'other': 'SERVFAIL', 'type': '4'}
{'ip': '156.154.157.31', 'other': 'SERVFAIL', 'type': '4'}
{'ip': '178.172.160.20', 'other': 'REFUSED', 'type': '4'}
{'ip': '200.16.112.16', 'other': 'NXDOMAIN', 'type': '1'}
{'ip': '108.59.8.66', 'other': 'REFUSED', 'type': '4'}
{'ip': '195.24.192.35', 'other': 'NXDOMAIN', 'type': '1'}
{'ip': '195.24.192.34', 'other': 'NXDOMAIN', 'type': '1'}
{'ip': '216.239.60.105', 'other': 'REFUSED', 'type': '4'}
{'ip': '200.160.0.5', 'other': 'REFUSED', 'type': '4'}
{'ip': '78.153.202.4', 'other': 'NXDOMAIN', 'type': '1'}
{'ip': '130.59.31.29', 'other': 'NXDOMAIN', 'type': '1'}
{'ip': '81.17.240.204', 'other': 'NXDOMAIN', 'type': '1'}
{'ip': '62.212.73.101', 'other': 'REFUSED', 'type': '4'}
{'ip': '195.24.192.17', 'other': 'NXDOMAIN', 'type': '1'}
{'ip': '185.24.64.44', 'other': 'REFUSED', 'type': '4'}
{'ip': '195.209.35.70', 'other': 'REFUSED', 'type': '4'}
{'ip': '130.59.31.43', 'other': 'REFUSED', 'type': '4'}
{'ip': '200.189.41.10', 'other': 'NXDOMAIN', 'type': '1'}
{'ip': '71.163.249.97', 'other': 'NXDOMAIN', 'type': '1'}
{'ip': '200.192.233.10', 'other': 'NXDOMAIN', 'type': '1'}
{'ip': '193.111.11.4', 'other': 'REFUSED', 'type': '4'}
{'ip': '200.160.0.10', 'other': 'NXDOMAIN', 'type': '1'}
{'ip': '93.125.30.44', 'other': 'REFUSED', 'type': '4'}
{'ip': '213.136.100.81', 'other': 'REFUSED', 'type': '4'}
{'ip': '202.65.32.128', 'other': 'NXDOMAIN', 'type': '1'}
{'ip': '65.22.77.1', 'other': 'REFUSED', 'type': '4'}
{'ip': '217.23.163.140', 'other': 'NXDOMAIN', 'type': '1'}
{'ip': '200.1.123.14', 'other': 'REFUSED', 'type': '4'}
{'ip': '199.19.4.1', 'other': 'REFUSED', 'type': '4'}
{'ip': '202.65.32.127', 'other': 'NXDOMAIN', 'type': '1'}
{'ip': '81.91.225.18', 'other': 'NXDOMAIN', 'type': '1'}
{'ip': '84.88.0.162', 'other': 'REFUSED', 'type': '4'}
{'ip': '81.91.225.1', 'other': 'NXDOMAIN', 'type': '1'}
{'ip': '168.167.168.37', 'other': 'NXDOMAIN', 'type': '1'}
{'ip': '168.167.98.218', 'other': 'REFUSED', 'type': '4'}
{'ip': '196.7.0.139', 'other': 'NXDOMAIN', 'type': '1'}
{'ip': '213.136.100.83', 'other': 'REFUSED', 'type': '4'}
{'ip': '194.146.106.110', 'other': 'REFUSED', 'type': '4'}
{'ip': '194.146.106.90', 'other': 'REFUSED', 'type': '4'}
{'ip': '194.146.106.26', 'other': 'REFUSED', 'type': '4'}
{'ip': '65.22.128.9', 'other': 'REFUSED', 'type': '4'}
{'ip': '65.22.182.25', 'other': 'REFUSED', 'type': '4'}
{'ip': '65.22.90.33', 'other': 'REFUSED', 'type': '4'}
{'ip': '65.22.76.9', 'other': 'REFUSED', 'type': '4'}
{'ip': '65.22.120.33', 'other': 'REFUSED', 'type': '4'}
{'ip': '65.22.78.9', 'other': 'REFUSED', 'type': '4'}
{'ip': '65.22.94.1', 'other': 'REFUSED', 'type': '4'}
{'ip': '65.22.216.17', 'other': 'REFUSED', 'type': '4'}
{'ip': '65.22.108.17', 'other': 'REFUSED', 'type': '4'}
{'ip': '65.22.218.17', 'other': 'REFUSED', 'type': '4'}
{'ip': '65.22.122.33', 'other': 'REFUSED', 'type': '4'}
{'ip': '65.22.156.1', 'other': 'REFUSED', 'type': '4'}
{'ip': '65.22.50.1', 'other': 'REFUSED', 'type': '4'}
{'ip': '65.22.158.1', 'other': 'REFUSED', 'type': '4'}
{'ip': '65.22.48.1', 'other': 'REFUSED', 'type': '4'}
{'ip': '65.22.116.1', 'other': 'REFUSED', 'type': '4'}
{'ip': '65.22.156.33', 'other': 'REFUSED', 'type': '4'}
{'ip': '65.22.18.25', 'other': 'REFUSED', 'type': '4'}
{'ip': '65.22.126.25', 'other': 'REFUSED', 'type': '4'}
{'ip': '70.40.8.17', 'other': 'REFUSED', 'type': '4'}
{'ip': '65.22.124.25', 'other': 'REFUSED', 'type': '4'}
{'ip': '43.230.49.6', 'other': 'REFUSED', 'type': '4'}
{'ip': '193.29.206.1', 'other': 'NXDOMAIN', 'type': '1'}
{'ip': '204.61.216.89', 'other': 'NXDOMAIN', 'type': '1'}
{'ip': '65.22.108.41', 'other': 'REFUSED', 'type': '4'}
{'ip': '193.29.206.2', 'other': 'NXDOMAIN', 'type': '1'}
{'ip': '103.49.81.19', 'other': 'REFUSED', 'type': '4'}
{'ip': '213.248.221.19', 'other': 'REFUSED', 'type': '4'}
